,hypothesis,explanation,paper_id,title,model_name,temperature,prompt_id,prompt_tokens
244,"This work suggests that, at the population level, national economic decline—an ambient and plausibly unexpected stressor—will precede an increase in spontaneous abortion.",The authors propose a hypothesis about the relationship between national economic decline and spontaneous abortion.,NUWALRNF,Original Contribution,llama3.3:70b,0.0,prompt-9,6388
245,We tested this hypothesis using high-quality information on pregnancy and spontaneous loss for all women in Denmark.,The authors explicitly state that they are testing the previously mentioned hypothesis.,NUWALRNF,Original Contribution,llama3.3:70b,0.0,prompt-9,6388
246,"Our hypothesis implied, for example, that numbers of spontaneous abortions would rise above their expected value among the pregnancies of women exposed to unexpectedly high levels of unemployment.",The authors describe what their hypothesis implies about the relationship between unemployment and spontaneous abortion.,NUWALRNF,Original Contribution,llama3.3:70b,0.0,prompt-9,6388
247,We tested whether increases in the unemployment rate preceded increases in the number of spontaneous abortions in Denmark.,The authors explicitly state that they are testing a hypothesis about the relationship between unemployment rates and spontaneous abortions.,NUWALRNF,Original Contribution,llama3.3:70b,0.0,prompt-9,6388
248,We expect large variation in the estimated effect sizes.,The authors explicitly state that they expect a large variation in the estimated effect sizes due to differences in institutional context and study-specific characteristics.,NV8WLSHF,Fertility And Women'S Employment: A Meta-Analysis Fe´Condite´ Et Travail Des Femmes: Une Me´Ta-Analyse,llama3.3:70b,0.0,prompt-9,12468
249,"First, we expect the relation between fertility and women's work, if negative, to be weaker in the welfare regimes characterised by the lower conflict between parenthood and employment.",The authors explicitly state that they expect the relationship between fertility and women's work to be weaker in certain welfare regimes.,NV8WLSHF,Fertility And Women'S Employment: A Meta-Analysis Fe´Condite´ Et Travail Des Femmes: Une Me´Ta-Analyse,llama3.3:70b,0.0,prompt-9,12468
250,"Second, the association might have changed over time as a result of the changing cultural, institutional and structural conditions for work-family reconciliation.",The authors explicitly state that they expect the association between fertility and women's work to have changed over time due to various factors.,NV8WLSHF,Fertility And Women'S Employment: A Meta-Analysis Fe´Condite´ Et Travail Des Femmes: Une Me´Ta-Analyse,llama3.3:70b,0.0,prompt-9,12468
251,"Third, we verify how the specification of the model, in particular the inclusion of particular covariates, influences the studied effects.",The authors explicitly state that they aim to investigate how the specification of the model affects the studied effects.,NV8WLSHF,Fertility And Women'S Employment: A Meta-Analysis Fe´Condite´ Et Travail Des Femmes: Une Me´Ta-Analyse,llama3.3:70b,0.0,prompt-9,12468
252,The education level and career expectations of a woman affect her motherhood decision.,"This hypothesis is explicitly stated in the paper as a finding, suggesting that women's education and career goals influence their decisions about becoming mothers.",QG28X6Z5,"So Many Challenges, So Many Regrets: Motherhood Decisions Of Career‑Oriented Women",llama3.3:70b,0.0,prompt-9,21355
253,Career-oriented women postpone their motherhood decisions due to career expectations and financial demands.,"The authors found that participants postponed motherhood for career-related reasons, indicating a hypothesis that career-oriented women delay having children due to professional and economic pressures.",QG28X6Z5,"So Many Challenges, So Many Regrets: Motherhood Decisions Of Career‑Oriented Women",llama3.3:70b,0.0,prompt-9,21355
254,Motherhood has a statistically significant effect on women's career development.,"Previous studies cited in the paper suggest that motherhood affects women's work life and career advancement, implying a hypothesis about the impact of motherhood on career progression.",QG28X6Z5,"So Many Challenges, So Many Regrets: Motherhood Decisions Of Career‑Oriented Women",llama3.3:70b,0.0,prompt-9,21355
255,Family-friendly policies alone are not enough to eliminate gender inequalities in the workplace.,"The authors argue that while family-friendly policies can help, they do not address the underlying issues of gender inequality and may even create new problems, such as the 'system-based glass ceiling'.",QG28X6Z5,"So Many Challenges, So Many Regrets: Motherhood Decisions Of Career‑Oriented Women",llama3.3:70b,0.0,prompt-9,21355
256,The definition of 'employee' needs to be redefined to include women's experiences and needs.,"The authors suggest that the traditional definition of an employee is based on male characteristics and does not account for women's perspectives, implying a hypothesis about the need for a more inclusive definition.",QG28X6Z5,"So Many Challenges, So Many Regrets: Motherhood Decisions Of Career‑Oriented Women",llama3.3:70b,0.0,prompt-9,21355
257,"The present cross-sectional study aims to analyse the relationship between childlessness, social networks and wellbeing in a sample of 612 Portuguese individuals aged 65 and over, comprising two sub-samples: parents (N = 540) and childless (N = 72).","This statement is not explicitly stated as a hypothesis but it implies that the authors are testing whether there is a relationship between childlessness, social networks, and wellbeing.",R4GEUL5L,"Childlessness, Personal Social Networks And Wellbeing At Advanced Ages: A Cross-Sectional Study In A Southern European Familistic Welfare State",llama3.3:70b,0.0,prompt-9,15852
258,"Regression analysis showed that parenthood status, per se, is not significantly related to any outcome measures.",This statement is a hypothesis because it explicitly states the result of a regression analysis regarding the relationship between parenthood status and outcome measures.,R4GEUL5L,"Childlessness, Personal Social Networks And Wellbeing At Advanced Ages: A Cross-Sectional Study In A Southern European Familistic Welfare State",llama3.3:70b,0.0,prompt-9,15852
259,"Our core hypothesis is that attitudes toward early childbearing, as measured in adolescence, have long-term associations with fertility behavior into adulthood.",The authors explicitly state their core hypothesis about the relationship between adolescent attitudes and adult fertility behavior.,RBHZG4HW,Adolescent Fertility Attitudes And Childbearing In Early Adulthood,llama3.3:70b,0.0,prompt-9,17265
260,"Hypothesis 1: More negative attitudes toward early childbearing, as measured in adolescence, will be associated with lower hazards of a first birth in early adulthood.",The authors explicitly state Hypothesis 1 about the relationship between adolescent attitudes and the timing of first birth.,RBHZG4HW,Adolescent Fertility Attitudes And Childbearing In Early Adulthood,llama3.3:70b,0.0,prompt-9,17265
261,"Hypothesis 2A: If adolescent attitudes toward early childbearing represent broader schemas about the appropriate contexts for having and raising children, negative attitudes in adolescence will not be associated with future fertility intentions among childless individuals.",The authors explicitly state Hypothesis 2A about the relationship between adolescent attitudes and future fertility intentions.,RBHZG4HW,Adolescent Fertility Attitudes And Childbearing In Early Adulthood,llama3.3:70b,0.0,prompt-9,17265
262,"Hypothesis 2B: If adolescent attitudes toward early childbearing represent overall desires for children, negative attitudes in adolescence will be associated with lower intentions for future childbearing among childless individuals.",The authors explicitly state Hypothesis 2B about the relationship between adolescent attitudes and future fertility intentions.,RBHZG4HW,Adolescent Fertility Attitudes And Childbearing In Early Adulthood,llama3.3:70b,0.0,prompt-9,17265
263,"Therefore, it is first hypothesized that individuals who attend services on a regular basis (at least once a month) will have larger family size compared with those who attend services less often or not at all.",The authors explicitly state the hypothesis about the relationship between attending religious services and family size.,RY8GAFSP,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",llama3.3:70b,0.0,prompt-9,19084
264,"The second hypothesis postulates that nominally affiliated individuals (those identifying with a particular religion but do not attend services on a regular basis) would have smaller family size compared with religiously active individuals, though larger than those who stated having no religious affiliation.",The authors explicitly state the hypothesis about the relationship between nominal affiliation and family size.,RY8GAFSP,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",llama3.3:70b,0.0,prompt-9,19084
265,The third hypothesis contends that fertility differences between regular and non-regular service attendants will increase among younger birth cohorts.,The authors explicitly state the hypothesis about the changing relationship between religiosity and fertility across cohorts.,RY8GAFSP,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",llama3.3:70b,0.0,prompt-9,19084
266,"The fourth hypothesis states that more religious women, in terms of affiliation and practice, would be more likely to experience the transition to first birth and that this gap will increase among the younger birth cohorts.",The authors explicitly state the hypothesis about the relationship between religiosity and the likelihood of having children.,RY8GAFSP,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",llama3.3:70b,0.0,prompt-9,19084
267,"We expect the middle classes to have been affected first by changes in adjustment because they engaged in more skilled occupations where returns to education should have increased first; thus, the quantity-quality trade-off should have set in earlier.",The authors explicitly state their expectation about the impact of changes in adjustment on middle classes.,RYYSWXFV,"Socioeconomic Status And Fertility Before, During, **And After The** Demographic Transition: An Introduction",llama3.3:70b,0.0,prompt-9,8718
268,We expect different socioeconomic groups to have been differently affected by both innovation and adjustment.,The authors explicitly state their expectation about the differential impact of innovation and adjustment on socioeconomic groups.,RYYSWXFV,"Socioeconomic Status And Fertility Before, During, **And After The** Demographic Transition: An Introduction",llama3.3:70b,0.0,prompt-9,8718
269,"On the other hand, we believe that cultural change affecting attitudes, secularization, etc., originated in the upper classes, gradually diffused to the middle classes, and then to the working class",The authors explicitly state their hypothesis about the origin and diffusion of cultural change.,RYYSWXFV,"Socioeconomic Status And Fertility Before, During, **And After The** Demographic Transition: An Introduction",llama3.3:70b,0.0,prompt-9,8718
270,"In a systematic exploration of the above issues, and in line with the popular research trends enumerating the social constructions of infertility,[8] this study aims to examine the sociocultural determinants of infertility stress in men and women undergoing fertility treatments in a developing nation.","The authors explicitly state that they aim to examine the sociocultural determinants of infertility stress, implying a hypothesis about the relationship between sociocultural factors and infertility stress.",SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,llama3.3:70b,0.0,prompt-9,6744
271,"The objectives of this study were as follows: 1. To find the association between social support (spousal, family, and peer) and stress in infertile men and women 2. To find an association between infertility distress and other stressors (treatment‑related, sociocultural, family‑related, and financial) among men and women.","The authors explicitly state the objectives of their study, which can be interpreted as hypotheses about the relationships between social support, stress, and various stressors.",SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,llama3.3:70b,0.0,prompt-9,6744
272,"Our clinic‑based data reveals that a typical cycle of intrauterine insemination treatment costs 10,000–15,000 rupees, with a success rate of barely 10%–15% per cycle. Whereas, a typical in *vitro* fertilization cycle costs between 1.5 and 2.5 lakhs, with a higher success rate of 30%–40% per cycle.","This statement is not a hypothesis, it's a descriptive statistic about the cost and success rate of fertility treatments.",SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,llama3.3:70b,0.0,prompt-9,6744
273,Data from this study suggest that both men and women face social coercion for pregnancy and childbirth. These pressures play a large role in escalating infertility distress.,"The authors imply a hypothesis about the relationship between social coercion and infertility distress, suggesting that social pressure contributes to increased distress.",SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,llama3.3:70b,0.0,prompt-9,6744
274,Family stigma and discrimination faced by infertile men predicts distress in them. Distress was nearly twice as much in men who faced social stigma and exclusion due to being subfertile than in men who did not experience this.,"The authors explicitly state a hypothesis about the relationship between family stigma, discrimination, and distress in infertile men.",SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,llama3.3:70b,0.0,prompt-9,6744
275,"In women facing fertility problems, family overinvolvement raises distress. Distress was three times greater in women whose family members were over‑involved and had unrealistic expectations from ongoing treatment cycles in comparison to women who did not disclose treatment‑related details to their family.",The authors imply a hypothesis about the relationship between family overinvolvement and distress in women facing fertility problems.,SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,llama3.3:70b,0.0,prompt-9,6744
276,The specific aim of this study is to determine the independent relationship between childlessness and two distinct and theoretically driven measures of psychological wellbeing in early old age: affective and cognitive wellbeing measured by depressive mood and quality of life (QOL hereafter).,"This statement outlines the primary objective of the research, which is to investigate the relationship between childlessness and psychological wellbeing in older Europeans.",T53CVR9X,"Lifetime Childlessness, Depressive Mood And Quality Of Life Among Older Europeans",llama3.3:70b,0.0,prompt-9,13050
277,"Childlessness significantly and independently predicts lower depressive mood in the aggregate model and, at the regional level, lower depressive mood in Southern Europe only.","This statement presents a hypothesis that is tested in the study, which is that childlessness has a significant and independent effect on depressive mood.",T53CVR9X,"Lifetime Childlessness, Depressive Mood And Quality Of Life Among Older Europeans",llama3.3:70b,0.0,prompt-9,13050
278,"The relationship between psychological wellbeing and childlessness in Europe has also been analysed with data from the European Social Survey (24 countries) by Huijts et al. (2013), who evidenced a strong association between childlessness and psychological wellbeing for men only.","This statement is not a new hypothesis, but rather a reference to previous research, so it does not meet the criteria.",T53CVR9X,"Lifetime Childlessness, Depressive Mood And Quality Of Life Among Older Europeans",llama3.3:70b,0.0,prompt-9,13050
279,"Andrews et al. (1991) hypothesised that childlessness only negatively affects wellbeing when it is involuntarily, linked to a perceived lack of control over one's life course and seen as a missed or blocked life goal.","This statement is not a new hypothesis, but rather a reference to previous research, so it does not meet the criteria.",T53CVR9X,"Lifetime Childlessness, Depressive Mood And Quality Of Life Among Older Europeans",llama3.3:70b,0.0,prompt-9,13050
280,"Hansen (2012) compared folk theories with existing empirical evidence and found that in relation to happiness, people are better off without having children.","This statement is not a new hypothesis, but rather a reference to previous research, so it does not meet the criteria.",T53CVR9X,"Lifetime Childlessness, Depressive Mood And Quality Of Life Among Older Europeans",llama3.3:70b,0.0,prompt-9,13050
281,"We argue that a cohort perspective, which is often neglected, provides an equally valuable contribution, and that looking at only one of these two dimensions can lead to partial, distorted conclusions.",The authors explicitly state the importance of considering both period and cohort perspectives in fertility analysis.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.3:70b,0.0,prompt-9,16765
282,"We propose an extended analysis of cohort postponement and recuperation, based on a set of simple rules, expanded graphical representations and selected summary indicators.","The authors introduce a new approach to analyzing cohort fertility patterns, focusing on postponement and recuperation.",TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.3:70b,0.0,prompt-9,16765
283,"We expect that most of the presumably postponed first births and many second births will be recuperated, while the decline in third and higher-order births is often likely to become permanent.",The authors hypothesize about the likelihood of recuperation for different birth orders.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.3:70b,0.0,prompt-9,16765
284,We formulate projection scenarios based on the two broader analytical approaches to cohort fertility discussed above.,The authors propose using their analytical approaches to project completed fertility rates.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.3:70b,0.0,prompt-9,16765
285,We hypothesise that economic instability leads to delayed family formation.,The authors explicitly state that economic instability is a factor leading to delayed family formation.,TIBFFHHA,Table Of Contents,llama3.3:70b,0.0,prompt-9,20284
286,One may hypothesise that female employment would have declined more if women had not reduced their fertility.,The authors suggest a possible hypothesis regarding the relationship between female employment and fertility reduction.,TIBFFHHA,Table Of Contents,llama3.3:70b,0.0,prompt-9,20284
287,We would argue that for the demographic behaviour observed in the 1990s the structural component played a much more important role both in terms of economic restrictions and incentives than it did in developed economies.,The authors propose a hypothesis regarding the importance of structural components in shaping demographic behavior in Poland during the 1990s.,TIBFFHHA,Table Of Contents,llama3.3:70b,0.0,prompt-9,20284
288,One may hypothesise that changes in values and norms are more apparent for the urban population.,The authors suggest a possible hypothesis regarding the relationship between urbanization and changes in values and norms.,TIBFFHHA,Table Of Contents,llama3.3:70b,0.0,prompt-9,20284
289,The principal aim of this paper is to examine the interrelationships between early lifecourse variables and childlessness in later life among Australian men.,"This statement outlines the main objective of the study, which is to investigate how factors from earlier in life affect childlessness in later life for Australian men.",TP4KGDJB,Childlessness Among Men In Australia,llama3.3:70b,0.0,prompt-9,15544
290,Particular attention is paid to the question of whether higher socioeconomic status earlier in the lifecourse is associated with a reduced likelihood of childlessness in later life.,"This hypothesis specifically addresses the relationship between socioeconomic status and childlessness, suggesting that higher status may lead to lower rates of childlessness.",TP4KGDJB,Childlessness Among Men In Australia,llama3.3:70b,0.0,prompt-9,15544
291,The questions of whether the size of the family of origin and the intactness of the parental union affect the likelihood of childlessness in later life are also examined.,"This hypothesis explores how family background, including family size and parental relationship stability, might influence the likelihood of a man being childless.",TP4KGDJB,Childlessness Among Men In Australia,llama3.3:70b,0.0,prompt-9,15544
292,So too are differences in childlessness among men from different ethnic groups.,This statement suggests that the study will investigate if there are variations in childlessness rates among men of different ethnic backgrounds.,TP4KGDJB,Childlessness Among Men In Australia,llama3.3:70b,0.0,prompt-9,15544
293,"Hypothesis 1 (Interaction Hypothesis): The better a family framing of the relationship matches the situation, the less relationship behaviour - including the decision of parenthood - is guided by utility/cost criteria.",The authors explicitly state this hypothesis as part of their theoretical framework based on Frame Selection Theory.,UK2B7DDH,"Comparative Population Studies Vol. 39, 1 (2014): 49-72 (Date Of Release: 20.02.2014)",llama3.3:70b,0.0,prompt-9,12884
294,"Hypothesis 2 (Script Hypothesis): A family-framed relationship implies a script for responsible parenthood. Thus, family formation is an imperative, yet the timing is deliberately chosen.",The authors explicitly state this hypothesis as part of their theoretical framework based on Frame Selection Theory.,UK2B7DDH,"Comparative Population Studies Vol. 39, 1 (2014): 49-72 (Date Of Release: 20.02.2014)",llama3.3:70b,0.0,prompt-9,12884
295,We hypothesise that agreeableness is negatively associated with delayed childbearing.,The authors explicitly state a hypothesis about the relationship between agreeableness and delayed childbearing.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.3:70b,0.0,prompt-9,12316
296,"Here, we explore the hypothesis that women with higher qualifications may be more heterogeneous than their less educated counterparts in terms of the timing of first childbearing because the additional education fosters a freer expression of their basic traits.",The authors explicitly state a hypothesis about the relationship between education and heterogeneity in timing of first childbearing.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.3:70b,0.0,prompt-9,12316
297,We investigate whether differences in personality manifest themselves strongly in the fertility timing of more educated women by testing whether the association between personality traits and time to first childbirth is stronger for women with higher qualifications.,The authors explicitly state a hypothesis about the relationship between personality traits and fertility timing among more educated women.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.3:70b,0.0,prompt-9,12316
298,"Hypothesis 1 The overall relationship between HBW and fertility intentions among Polish parents during the Covid-19 pandemic was negative (H1a), at least among mothers (H1b).","The authors explicitly state that they expect a negative relationship between home-based work and fertility intentions, particularly among mothers.",W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.3:70b,0.0,prompt-9,21837
299,"Hypothesis 2 Among Polish parents whose financial situation deteriorated during Covid-19 pandemic, HBW might have brought enough positive gains that canceled out or even outweighed the negative effects of HBW on fertility intentions during the pandemic.",The authors propose that home-based work may have offset the negative effects on fertility intentions for parents who experienced financial difficulties during the pandemic.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.3:70b,0.0,prompt-9,21837
300,Hypothesis 3A The negative impact of HBW on fertility intentions during the pandemic was weaker among Polish mothers who shared childcare more equally with their partners already before the pandemic than among mothers who were fully/mostly responsible for unpaid work.,The authors suggest that mothers in egalitarian relationships may have experienced a weaker negative effect of home-based work on fertility intentions.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.3:70b,0.0,prompt-9,21837
301,Hypothesis 3B The negative impact of HBW on fertility intentions during the pandemic was stronger among Polish mothers who shared childcare more equally with their partners already before the pandemic than among mothers who were fully/mostly responsible for unpaid work.,The authors propose an alternative hypothesis that mothers in egalitarian relationships may have experienced a stronger negative effect of home-based work on fertility intentions.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.3:70b,0.0,prompt-9,21837
302,"Hypothesis 4 Among Polish mothers holding non-professional/non-managerial positions, prolonged, frequent work from home will be positively related to fertility intentions.",The authors expect that mothers in non-professional or non-managerial positions may have increased fertility intentions due to working from home.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.3:70b,0.0,prompt-9,21837
303,"In this article we want to establish in a quantitative manner the causes for the differential changes in female labour market participation for six of the EU-countries (France, West Germany, Italy, the Netherlands, Spain and the UK) over the last decade: is it mainly a compositional effect or is the behavioural effect the dominating force behind the increasing female labour market participation?",The authors explicitly state that they want to test whether the changes in female labor market participation are due to compositional effects or behavioral effects.,WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,llama3.3:70b,0.0,prompt-9,11649
304,"Postponement was more intense among women having tertiary education, for whom the opportunity cost of maternity is higher.",The authors explicitly state that they are going to verify this hypothesis.,Y4PF7SK4,A Turning Point In Italian Fertility,llama3.3:70b,0.0,prompt-9,10374
305,"More educated women were also those more involved in recuperation, given the greater economic and cultural resources available to them.",The authors explicitly state that they are going to verify this hypothesis.,Y4PF7SK4,A Turning Point In Italian Fertility,llama3.3:70b,0.0,prompt-9,10374
306,"In an institutional context of limited public funding dedicated to support maternity, women who can count on family help are more likely to recuperate postponed first births.",The authors explicitly state that they are going to verify this hypothesis.,Y4PF7SK4,A Turning Point In Italian Fertility,llama3.3:70b,0.0,prompt-9,10374
307,Postponement and recovery depend also on differences due to education in union formation and partner's characteristics.,The authors explicitly state that they are going to verify this hypothesis.,Y4PF7SK4,A Turning Point In Italian Fertility,llama3.3:70b,0.0,prompt-9,10374
308,"Hypothesis 1a. Personal, close relatives' or acquaintances' exposure to the SARS-CoV-2 virus negatively affects pre-pandemic fertility intentions.",The authors explicitly state that personal exposure to the virus will have a negative effect on fertility intentions.,Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.3:70b,0.0,prompt-9,20099
309,Hypothesis 1b. The experiences of work suspension and/or job loss because of government restrictions negatively affect pre-pandemic fertility intentions.,The authors explicitly state that work suspension or job loss due to government restrictions will have a negative effect on fertility intentions.,Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.3:70b,0.0,prompt-9,20099
310,Hypothesis 2. Perceptions of insecurity across several life domains due to the pandemic negatively affect pre-pandemic fertility intentions.,The authors explicitly state that perceptions of insecurity in various areas of life will have a negative effect on fertility intentions.,Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.3:70b,0.0,prompt-9,20099
311,Hypothesis 3a. The expectation that the return to pre-pandemic conditions will take a long time negatively affects pre-pandemic fertility intentions.,The authors explicitly state that expectations of a prolonged pandemic will have a negative effect on fertility intentions.,Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.3:70b,0.0,prompt-9,20099
312,"Hypothesis 3b. Individuals with a positive family imaginary are less negatively influenced by the pandemic, and are less likely to change their pre-pandemic childbearing plans.",The authors explicitly state that individuals with a positive view of family will be less affected by the pandemic in terms of changing their fertility plans.,Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.3:70b,0.0,prompt-9,20099
313,Hypothesis 4. Exposure to a new shared narrative that the return to pre-pandemic conditions will take a long time negatively influences fertility intentions; whereas exposure to a new shared narrative that the return to pre-pandemic conditions will happen quickly positively influences fertility intentions.,"The authors explicitly state that exposure to narratives about the pandemic's duration will have an effect on fertility intentions, with longer durations having a negative effect and shorter durations having a positive effect.",Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.3:70b,0.0,prompt-9,20099
314,"Following these consistent outcomes in previous studies, the hypothesis is that according to the students' beliefs, the wife's higher education (H1a) and fulltime employment (H2a) would decrease the ideal number of children for the described couples.","The authors explicitly state a hypothesis about the relationship between wife's education, employment, and ideal number of children.",YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.3:70b,0.0,prompt-9,16023
315,"We also expect here that students would assign the conditional ideal number of children in respect of the norms relevant for their society, based on their knowledge of what resources are required to raise a child (availability of childcare, opportunities to combine work and family responsibilities, level of wages etc.).","The authors explicitly state a hypothesis about the relationship between societal norms, resources, and ideal number of children.",YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.3:70b,0.0,prompt-9,16023
316,"In contrast, the husband's higher education (H1b) and fulltime employment (H2b) would increase the ideal number of children for the described couple in accordance with the fertility attitudes of the youth.","The authors explicitly state a hypothesis about the relationship between husband's education, employment, and ideal number of children.",YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.3:70b,0.0,prompt-9,16023
317,"Hence, this study assumes that students would identify a higher household income as a positively influencing factor for conditional ideal number of children in the hypothetical couples described in the vignettes (H3).",The authors explicitly state a hypothesis about the relationship between household income and ideal number of children.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.3:70b,0.0,prompt-9,16023
318,"Following these empirical studies, the hypothesis is that according to the students' beliefs, equal division of labor within hypothetical couples would contribute to a higher ideal number of children, whereas an unequal division of labor—when, by far, most of the housework is done by the wife—would contribute to lower ideal number of children for such couples (H4).",The authors explicitly state a hypothesis about the relationship between division of labor and ideal number of children.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.3:70b,0.0,prompt-9,16023
319,"Thus, we anticipate that the conditional ideal number of children will be lower when described couples do not have access to public or private childcare facilities or support of family members (H5).",The authors explicitly state a hypothesis about the relationship between childcare availability and ideal number of children.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.3:70b,0.0,prompt-9,16023
320,We can understand the politics of reproduction in Spain through the lens of reproductive governance,"The authors propose a framework to analyze the politics of reproduction in Spain, implying that reproductive governance is a key factor in understanding the country's fertility trends.",Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.3:70b,0.0,prompt-9,8332
321,"In Spain, the politics of reproduction have been analyzed from the perspective of the postponement of motherhood and the resulting structural infertility",The authors suggest that the postponement of motherhood and structural infertility are two related phenomena that can help explain the fertility trends in Spain.,Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.3:70b,0.0,prompt-9,8332
322,The labor market is a mechanism of reproductive governance because its conditions compel women to postpone the decision to have children until they obtain a stable job,"The authors propose that the labor market plays a role in shaping women's reproductive decisions, particularly in terms of postponing childbearing until they achieve economic stability.",Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.3:70b,0.0,prompt-9,8332
323,"Gender relations at home are based on the idea that women know best, and men do not have time to provide care, because they must work outside the home",The authors suggest that traditional gender roles and expectations around caregiving and work influence reproductive decisions and outcomes in Spain.,Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.3:70b,0.0,prompt-9,8332
324,Institutional feminist discourses about motherhood reinforce the moral regime according to which a woman who becomes a mother loses the opportunity to develop as a person,The authors propose that feminist discourse in Spain has inadvertently contributed to the stigma surrounding motherhood and the idea that it is incompatible with personal and professional development.,Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.3:70b,0.0,prompt-9,8332
325,"If motherhood is viewed as an individual choice, it cannot be claimed as a social issue",The authors suggest that the narrative of individual choice and responsibility for reproductive decisions absolves the state of any responsibility for supporting families and addressing fertility trends.,Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.3:70b,0.0,prompt-9,8332
326,We aim to explore the association between persistent joblessness of both members of the couple and women's fertility intentions among those who entered employment at least once in the last five years.,The authors explicitly state that they will investigate the relationship between persistent joblessness and fertility intentions.,ZHMXDRGS,Persistent Joblessness And Fertility Intentions,llama3.3:70b,0.0,prompt-9,15071
327,"We verify the association between the index and women's fertility intentions among Italian couples, net of a series of confounders.",The authors explicitly state that they will test the relationship between their proposed index of persistent joblessness and women's fertility intentions.,ZHMXDRGS,Persistent Joblessness And Fertility Intentions,llama3.3:70b,0.0,prompt-9,15071
