,hypothesis,explanation,paper_id,title,model_name,temperature,prompt_id,prompt_tokens
179,"Nominally affiliated individuals (those identifying with a particular religion but do not attend services on a regular basis) would have smaller family size compared with religiously active individuals, though larger than those who stated having no religious affiliation.","The authors explicitly state that nominally affiliated individuals are expected to have smaller families compared to practicing religious people, but larger than non-religious individuals.",LM6N9ZQ3,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",qwen2.5_7B,0.0,prompt-9,19085
180,Fertility differences between regular and non-regular service attendants will increase among younger birth cohorts.,The authors hypothesize that the gap in fertility between those who regularly attend services and those who do not will grow larger among younger generations.,LM6N9ZQ3,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",qwen2.5_7B,0.0,prompt-9,19085
181,"More religious women, in terms of affiliation and practice, would be more likely to experience the transition to first birth and this gap will increase among the younger birth cohorts.","The authors hypothesize that there is a higher likelihood for more religious women to have their first child compared with non-religious women, and this difference will become more pronounced in younger generations.",LM6N9ZQ3,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",qwen2.5_7B,0.0,prompt-9,19085
182,"We find major discrepancies in the availability of fertility clinics across different regions, where Yorkshire and Humberside and the South West are the regions with the lowest number of fertility clinics per women in reproductive ages.",The authors describe their findings on regional disparities in the availability of fertility clinics without explicitly stating it as a hypothesis to be tested.,LRWGVLT3,,qwen2.5_7B,0.0,prompt-9,7458
183,Accessibility to fertility treatment is significantly higher in local authorities with greater average household income.,"The authors present this statement as a finding from their analysis, not an explicit hypothesis being tested.",LRWGVLT3,,qwen2.5_7B,0.0,prompt-9,7458
184,The clinics rate in more deprived local authorities is lower by around 30% than that in the least deprived areas.,This statement is presented as a result of their regression analysis and not explicitly stated as a new hypothesis to be tested.,LRWGVLT3,,qwen2.5_7B,0.0,prompt-9,7458
185,Hypothesis 1: Women who are enrolled in school will have a lower risk of unintended pregnancy than those who are not enrolled.,The authors explicitly state this as the first hypothesis.,LXKDYM8F,Acknowledgements,qwen2.5_7B,0.0,prompt-9,26787
186,Hypothesis 2: Enrollment differences in perceived norms will explain a portion of the enrollment difference in unintended pregnancy.,The authors explicitly state this as one of the hypotheses.,LXKDYM8F,Acknowledgements,qwen2.5_7B,0.0,prompt-9,26787
187,Hypothesis 3: Enrollment differences in expectations will explain a portion of the enrollment difference in unintended pregnancy.,The authors explicitly state this as one of the hypotheses.,LXKDYM8F,Acknowledgements,qwen2.5_7B,0.0,prompt-9,26787
188,Hypothesis 4: Enrollment differences in attitudes toward contraception will explain a portion of the enrollment difference in unintended pregnancy.,The authors explicitly state this as one of the hypotheses.,LXKDYM8F,Acknowledgements,qwen2.5_7B,0.0,prompt-9,26787
189,Hypothesis 5: Enrollment differences in relationship characteristics will explain a portion of the enrollment difference in unintended pregnancy.,The authors explicitly state this as one of the hypotheses.,LXKDYM8F,Acknowledgements,qwen2.5_7B,0.0,prompt-9,26787
190,Hypothesis 6: Enrollment differences in sex and contraception will explain a portion of the enrollment difference in unintended pregnancy.,The authors explicitly state this as one of the hypotheses.,LXKDYM8F,Acknowledgements,qwen2.5_7B,0.0,prompt-9,26787
191,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,The authors explicitly hypothesise that there is a positive relationship between economic stability and the likelihood of having children.,M662IGJT,"Infertility Around The Globe: New Thinking On Gender, Reproductive Technologies And Global Movements In The 21St Century",qwen2.5_7B,0.0,prompt-9,18508
192,We hypothesize that economic instability leads to delayed family formation.,The authors explicitly state their hypothesis that economic instability leads to delayed family formation.,M662IGJT,"Infertility Around The Globe: New Thinking On Gender, Reproductive Technologies And Global Movements In The 21St Century",qwen2.5_7B,0.0,prompt-9,18508
193,"Eight studies explored the process of reproductive decision-making through the application and testing of decision-making models and frameworks applied to women's reproductive intentions, choices and behaviours, and development of conceptual frameworks to explain WRDM processes.",This statement describes a methodological approach used in the research but does not explicitly state or test any hypothesis.,M9CWXDCB,Factors That Shape Women'S Reproductive Decision-Making: A Scoping Review,qwen2.5_7B,0.0,prompt-9,9521
194,"The TDIB model includes stable motivational dispositions (traits) that interact with cognitive constructs of desire (wants) and intentions (plans) to have a child, and how these in turn contribute to reproductive behaviour.",This statement describes the components of the TDIB model but does not explicitly state or test any hypothesis.,M9CWXDCB,Factors That Shape Women'S Reproductive Decision-Making: A Scoping Review,qwen2.5_7B,0.0,prompt-9,9521
195,"The TPB theorises how attitudes, subjective norms and perceived control combine to influence and predict decisions and behaviour (Williamson and Lawson, 2015).",This statement describes the theoretical framework of the TPB but does not explicitly state or test any hypothesis.,M9CWXDCB,Factors That Shape Women'S Reproductive Decision-Making: A Scoping Review,qwen2.5_7B,0.0,prompt-9,9521
196,"The findings highlight WRDM is not only informed by personal desires and intentions, but is also shaped by physical, economic, temporal, relational, socio-cultural, and gendered factors and structures.",This statement summarizes the findings of the review but does not explicitly state or test any hypothesis.,M9CWXDCB,Factors That Shape Women'S Reproductive Decision-Making: A Scoping Review,qwen2.5_7B,0.0,prompt-9,9521
197,In this work we test whether social infertility is more prevalent in urban areas than rural areas.,The authors explicitly state that they are testing the prevalence of social infertility in urban versus rural areas.,MH3CDCHV,,qwen2.5_7B,0.0,prompt-9,473
198,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,The authors explicitly hypothesize that economic stability positively affects the likelihood of having children.,MH3CDCHV,,qwen2.5_7B,0.0,prompt-9,473
199,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,The authors explicitly hypothesise that there is a positive relationship between economic stability and the likelihood of having children.,MQM4X4R5,Changes In The Proximate Determinants Of Fertility Decline In Post-Socialist Mongolia,qwen2.5_7B,0.0,prompt-9,11159
200,Self-perceived infertility is associated with number of children at the conventional 0.05 level in six of eight groups in the adjusted models.,The authors explicitly state that self-perceived infertility is associated with number of children at the conventional 0.05 level in six out of eight groups in their adjusted models.,MZABIC7Z,,qwen2.5_7B,0.0,prompt-9,16785
201,"Among men from the younger age group, whether they were initially childless (i.e., parity 0) or not, eventual number of children is highest for those who never perceived themselves to be infertile and lowest among those who perceived themselves to be infertile three or more times.",The authors explicitly state this relationship in their findings section.,MZABIC7Z,,qwen2.5_7B,0.0,prompt-9,16785
202,"Among women from the younger age group who were initially mothers (i.e., parity 1), those who perceived themselves to be infertile three or more times and those who never perceived themselves to be infertile had a higher eventual number of children than those who perceived themselves to be infertile once or twice.",The authors explicitly state this relationship in their findings section.,MZABIC7Z,,qwen2.5_7B,0.0,prompt-9,16785
203,"Among women from the older age group who were initially mothers (i.e., parity 1), those who never perceived themselves to be infertile had a higher eventual number of children than those who perceived themselves to be infertile once or twice.",The authors explicitly state this relationship in their findings section.,MZABIC7Z,,qwen2.5_7B,0.0,prompt-9,16785
204,Women are more constrained by age than are men.,"The authors state that women are more constrained by age than men, which suggests a hypothesis about the relative impact of age on fertility behaviors between genders.",N2F3BG7G,"Late Motherhood, Late Fatherhood, And Permanent Childlessness: Trends By Educational Level And Cohorts (1950–1970) In France",qwen2.5_7B,0.0,prompt-9,4895
205,"Men may meet more barriers to fatherhood due to expectations of economic and social resources, with lower-educated men likely to either have a first child early or remain childless.","The authors propose that men face different barriers to fatherhood compared to women, particularly related to economic and social resources.",N2F3BG7G,"Late Motherhood, Late Fatherhood, And Permanent Childlessness: Trends By Educational Level And Cohorts (1950–1970) In France",qwen2.5_7B,0.0,prompt-9,4895
206,"Therefore, a focus on the fertility intentions of young men is particularly important as they provide insight into how future generations might approach family life in an era when American fertility is expected to remain below replacement level.",The authors suggest that studying the fertility intentions of young men can offer insights into future family planning behaviors.,N55IUQEK,An Increasing Disinterest In Fatherhood Among Childless Men In The United States: A Brief Report,qwen2.5_7B,0.0,prompt-9,6478
207,In this work we test whether social infertility is more prevalent in urban areas than rural areas.,The authors explicitly state that they are testing the prevalence of social infertility in urban versus rural areas.,NIZQTESR,Table Of Contents,qwen2.5_7B,0.0,prompt-9,8249
208,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,"Although not directly stated, this can be inferred as an implicit hypothesis given the focus on economic factors affecting fertility. However, it's not explicitly mentioned in the provided content.",NIZQTESR,Table Of Contents,qwen2.5_7B,0.0,prompt-9,8249
209,We hypothesise that economic instability leads to delayed family formation.,This is a statement from the paper discussing potential relationships but is not explicitly framed as a hypothesis by the authors.,NIZQTESR,Table Of Contents,qwen2.5_7B,0.0,prompt-9,8249
210,"Our results, albeit limited by the small number of cases in our sample, indicate that individuals make their procreative choices keeping in mind their economic situation and perspectives.",The authors present this as a result rather than an explicit hypothesis to be tested.,NN3NWWT4,Table Of Contents,qwen2.5_7B,0.0,prompt-9,7856
211,"Higher income of both couple members is related to an increase in the likelihood of having the first child. The impact of the man's income is much stronger, however, and remains important after adjusting for activity status and duration of the work contract.",The authors present this as a result rather than an explicit hypothesis to be tested.,NN3NWWT4,Table Of Contents,qwen2.5_7B,0.0,prompt-9,7856
212,This leads us to conjecture that the degree of job stability may be an important predictor of the onset of the fertility process.,"While not explicitly stated, this statement is more suggestive of a hypothesis being formed based on the results observed.",NN3NWWT4,Table Of Contents,qwen2.5_7B,0.0,prompt-9,7856
213,"Consistent with our hypothesis, we found that numbers of spontaneous abortions rose above their expected value 1 month after the unemployment rate unexpectedly increased.",The authors explicitly state a hypothesis regarding the relationship between unexpected increases in the unemployment rate and an increase in spontaneous abortions.,NUWALRNF,Original Contribution,qwen2.5_7B,0.0,prompt-9,6388
214,Changes over time in elective abortions and in the cohort composition of high-risk pregnancies did not account for results.,"This statement is testing whether changes in elective abortions or pregnancy cohort composition explain the observed relationship, indicating it as a hypothesis.",NUWALRNF,Original Contribution,qwen2.5_7B,0.0,prompt-9,6388
215,We hypothesized that spontaneous pregnancy losses rise above expected values in quarters when household durable goods consumption falls.,The authors explicitly state their hypothesis regarding the relationship between decreased consumption of durable household goods and an increase in spontaneous pregnancy loss.,NUWALRNF,Original Contribution,qwen2.5_7B,0.0,prompt-9,6388
216,The negative effect of young children on mothers' employment entry is much stronger in conservative welfare regimes than in liberal ones.,"The authors hypothesise that there is a significant difference in the impact of having young children on women's employment between different types of welfare regimes, specifically noting a stronger negative effect in conservative compared to liberal regimes.",NV8WLSHF,Fertility And Women'S Employment: A Meta-Analysis Fe´Condite´ Et Travail Des Femmes: Une Me´Ta-Analyse,qwen2.5_7B,0.0,prompt-9,12468
217,The conflict between work and family is relatively low in social-democratic and socialist welfare regimes.,"The authors hypothesise that the institutional support for working mothers in these welfare regimes reduces the conflict between employment and childrearing, leading to a lower negative impact of women's employment on fertility.",NV8WLSHF,Fertility And Women'S Employment: A Meta-Analysis Fe´Condite´ Et Travail Des Femmes: Une Me´Ta-Analyse,qwen2.5_7B,0.0,prompt-9,12468
218,There is a significant reduction in the negative impact of women's work on fertility over time.,"The authors hypothesise that cultural and institutional factors have contributed to a decline in the negative correlation between women's employment and fertility, suggesting a change over time.",NV8WLSHF,Fertility And Women'S Employment: A Meta-Analysis Fe´Condite´ Et Travail Des Femmes: Une Me´Ta-Analyse,qwen2.5_7B,0.0,prompt-9,12468
219,Increasing competition in labor markets has diminished chances of employment (re-)entry for mothers who withdrew from the labor force during childbirth.,"The authors hypothesise that rising demands for mobility and availability in globalizing labor markets have made it harder for women to return to work after giving birth, leading to a continued postponement of childbearing.",NV8WLSHF,Fertility And Women'S Employment: A Meta-Analysis Fe´Condite´ Et Travail Des Femmes: Une Me´Ta-Analyse,qwen2.5_7B,0.0,prompt-9,12468
220,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,The authors explicitly hypothesise that there is a positive relationship between economic stability and the likelihood of having children.,QBZAELEG,Declining Global Fertility Rates And The Implications For,qwen2.5_7B,0.0,prompt-9,18022
221,We hypothesize that economic instability leads to delayed family formation.,The authors explicitly state their hypothesis that economic instability leads to delayed family formation.,QBZAELEG,Declining Global Fertility Rates And The Implications For,qwen2.5_7B,0.0,prompt-9,18022
222,In this work we test whether social infertility is more prevalent in urban areas than rural areas.,The authors explicitly state that they are testing the prevalence of social infertility in urban areas compared to rural areas.,QG28X6Z5,"So Many Challenges, So Many Regrets: Motherhood Decisions Of Career‑Oriented Women",qwen2.5_7B,0.0,prompt-9,21355
223,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,The authors explicitly hypothesize a positive relationship between economic stability and the likelihood of having children.,QG28X6Z5,"So Many Challenges, So Many Regrets: Motherhood Decisions Of Career‑Oriented Women",qwen2.5_7B,0.0,prompt-9,21355
224,We hypothesise that economic instability leads to delayed family formation.,The authors explicitly hypothesize that economic instability results in delayed family formation.,QG28X6Z5,"So Many Challenges, So Many Regrets: Motherhood Decisions Of Career‑Oriented Women",qwen2.5_7B,0.0,prompt-9,21355
225,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,The authors explicitly hypothesise that there is a positive relationship between economic stability and the likelihood of having children.,QP776IQ7,Fertility In Advanced Societies: A Review Of Research La Fe´Condite´ Dans Les Socie´Te´S Avance´Es: Un Examen Des Recherches,qwen2.5_7B,0.0,prompt-9,17476
226,We hypothesize that economic instability leads to delayed family formation.,The authors explicitly state their hypothesis that economic instability leads to delayed family formation.,QP776IQ7,Fertility In Advanced Societies: A Review Of Research La Fe´Condite´ Dans Les Socie´Te´S Avance´Es: Un Examen Des Recherches,qwen2.5_7B,0.0,prompt-9,17476
227,"Higher levels of support from network members are associated with better outcomes in mental health, loneliness, depression and satisfaction with life.",The authors present correlations between higher levels of perceived support from network members and better outcomes in various measures of psychological wellbeing.,R4GEUL5L,"Childlessness, Personal Social Networks And Wellbeing At Advanced Ages: A Cross-Sectional Study In A Southern European Familistic Welfare State",qwen2.5_7B,0.0,prompt-9,15852
228,Network reciprocity emerged as the most influential predictor of loneliness and was also a significant factor in explaining life satisfaction.,The authors explicitly state that network reciprocity is a significant predictor of loneliness and life satisfaction.,R4GEUL5L,"Childlessness, Personal Social Networks And Wellbeing At Advanced Ages: A Cross-Sectional Study In A Southern European Familistic Welfare State",qwen2.5_7B,0.0,prompt-9,15852
229,"More negative attitudes toward early childbearing, as measured in adolescence, will be associated with lower hazards of a first birth in early adulthood (drawn from retrospective fertility data reported around age 30). This association will be robust to controls for education, employment, and union formation.",The authors explicitly state this hypothesis regarding the relationship between negative attitudes toward early childbearing and the likelihood of having a first birth by age 30.,RBHZG4HW,Adolescent Fertility Attitudes And Childbearing In Early Adulthood,qwen2.5_7B,0.0,prompt-9,17265
230,"If adolescent attitudes toward early childbearing represent broader schemas about the appropriate contexts for having and raising children, negative attitudes in adolescence will not be associated with future fertility intentions among childless individuals.",The authors explicitly state this hypothesis as one of two competing hypotheses regarding the relationship between adolescent attitudes and future fertility intentions.,RBHZG4HW,Adolescent Fertility Attitudes And Childbearing In Early Adulthood,qwen2.5_7B,0.0,prompt-9,17265
231,"If adolescent attitudes toward early childbearing represent overall desires for children, negative attitudes in adolescence will be associated with lower intentions for future childbearing among childless individuals.",The authors explicitly state this hypothesis as one of two competing hypotheses regarding the relationship between adolescent attitudes and future fertility intentions.,RBHZG4HW,Adolescent Fertility Attitudes And Childbearing In Early Adulthood,qwen2.5_7B,0.0,prompt-9,17265
232,Individuals who attend services on a regular basis (at least once a month) will have larger family size compared with those who attend services less often or not at all.,The authors explicitly state that individuals who attend religious services regularly are expected to have larger families.,RY8GAFSP,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",qwen2.5_7B,0.0,prompt-9,19084
233,"Nominally affiliated individuals (those identifying with a particular religion but do not attend services on a regular basis) would have smaller family size compared with religiously active individuals, though larger than those who stated having no religious affiliation.","The authors explicitly state that nominally affiliated individuals are expected to have smaller families compared to practicing ones, but still larger than non-affiliated individuals.",RY8GAFSP,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",qwen2.5_7B,0.0,prompt-9,19084
234,Fertility differences between regular and non-regular service attendants will increase among younger birth cohorts.,The authors explicitly hypothesize that the gap in fertility between those who regularly attend religious services and those who do not will grow among younger generations.,RY8GAFSP,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",qwen2.5_7B,0.0,prompt-9,19084
235,"More religious women, in terms of affiliation and practice, would be more likely to experience the transition to first birth and that this gap will increase among the younger birth cohorts.",The authors explicitly state their hypothesis about the higher likelihood of religious women entering motherhood and an increasing gap between them and non-religious women among younger cohorts.,RY8GAFSP,"Religion And Fertility In Western Europe: Trends Across Cohorts In Britain, France And The Netherlands",qwen2.5_7B,0.0,prompt-9,19084
236,We expect different socioeconomic groups to have been differently affected by both innovation and adjustment.,The authors explicitly state that they expect different socioeconomic groups to be affected differently by both innovation and adjustment.,RYYSWXFV,"Socioeconomic Status And Fertility Before, During, **And After The** Demographic Transition: An Introduction",qwen2.5_7B,0.0,prompt-9,8718
237,In this work we test whether social infertility is more prevalent in urban areas than rural areas.,"Although not directly stated, the context suggests a hypothesis about the prevalence of social infertility in different types of areas. However, it's not explicitly mentioned as such.",RYYSWXFV,"Socioeconomic Status And Fertility Before, During, **And After The** Demographic Transition: An Introduction",qwen2.5_7B,0.0,prompt-9,8718
238,"We expect the middle classes to have been affected first by changes in adjustment because they engaged in more skilled occupations where returns to education should have increased first; thus, the quantity-quality trade-off should have set in earlier.",The authors explicitly state their expectation regarding the timing of socioeconomic group responses to changes.,RYYSWXFV,"Socioeconomic Status And Fertility Before, During, **And After The** Demographic Transition: An Introduction",qwen2.5_7B,0.0,prompt-9,8718
239,"On the other hand, we believe that cultural change affecting attitudes, secularization, etc., originated in the upper classes, gradually diffused to the middle classes, and then to the working class.",The authors explicitly state their belief about the diffusion of cultural changes.,RYYSWXFV,"Socioeconomic Status And Fertility Before, During, **And After The** Demographic Transition: An Introduction",qwen2.5_7B,0.0,prompt-9,8718
240,"In women, low spousal support predicts infertility stress four times greater than those with supportive spouses.",The authors explicitly state that women with unsupportive spouses experience four times greater distress compared to women whose husbands supported them.,SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,qwen2.5_7B,0.0,prompt-9,6744
241,"In men, the magnitude of infertility distress is double in those with unsupportive spouses compared to those with supportive spouses.",The authors explicitly state that men with unsupportive spouses experience twice as much distress compared to those with supportive spouses.,SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,qwen2.5_7B,0.0,prompt-9,6744
242,Family stigma and discrimination due to infertility predict nearly twice the distress in men than in men who do not experience this.,The authors report that distress was nearly twice as much in men who faced social stigma and exclusion due to being subfertile compared to those who did not.,SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,qwen2.5_7B,0.0,prompt-9,6744
243,"Financial stressors for fertility treatments predict higher infertility-specific stress, with a 2.44 times increase when present.","The authors state that financial stressors significantly predict stress in men and women taking fertility treatment, with an odds ratio of 2.44.",SNRYCXQ3,Sociocultural Determinants Of Infertility Stress In Patients Undergoing Fertility Treatments,qwen2.5_7B,0.0,prompt-9,6744
244,Childlessness significantly predicts lower depressive mood in Southern Europe.,The authors explicitly state that childlessness significantly predicts lower depressive mood in Southern Europe.,T53CVR9X,"Lifetime Childlessness, Depressive Mood And Quality Of Life Among Older Europeans",qwen2.5_7B,0.0,prompt-9,13050
245,"Poorer current health status significantly predicts higher depressive mood scores in all regions, whereas poorer childhood health status predicts depressive mood in Western and Southern Europe only.",The authors explicitly state this relationship between health statuses and depressive mood across different regions.,T53CVR9X,"Lifetime Childlessness, Depressive Mood And Quality Of Life Among Older Europeans",qwen2.5_7B,0.0,prompt-9,13050
246,We argue that considering birth order improves the projection and its reliability by taking into account differential trajectories of postponement and recuperation.,The authors explicitly state that considering birth order in projections can improve their accuracy.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",qwen2.5_7B,0.0,prompt-9,16765
247,"Our illustrations and cross-country analyses, focusing on Austria, Germany and Switzerland, as well as four European countries representing broader regions (Czech Republic, the Netherlands, Spain and Sweden), and the United States, contribute a number of important observations.",The authors explicitly state that their analysis contributes to several key observations.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",qwen2.5_7B,0.0,prompt-9,16765
248,We hypothesise that economic instability leads to delayed family formation.,The authors explicitly hypothesise that economic instability leads to delayed family formation.,TIBFFHHA,Table Of Contents,qwen2.5_7B,0.0,prompt-9,20284
249,In this work we test whether social infertility is more prevalent in urban areas than rural areas.,The authors explicitly state that social infertility is more prevalent in urban areas than rural areas.,TIBFFHHA,Table Of Contents,qwen2.5_7B,0.0,prompt-9,20284
250,"A man's likelihood of being childless in later life is significantly affected by his family background, his level and type of education and by his birthplace.",The authors explicitly state that a man's likelihood of remaining childless to the later working ages is affected by a range of aspects of social status including both those determined relatively early in the lifecourse and those determined later.,TP4KGDJB,Childlessness Among Men In Australia,qwen2.5_7B,0.0,prompt-9,15544
251,Australian men in the later working ages who are in higher status occupations are less likely to be childless than their counterparts in lower status occupations.,The authors explicitly state that Australian men in the later working ages who are in higher status occupations are less likely to be childless than their counterparts in lower status occupations.,TP4KGDJB,Childlessness Among Men In Australia,qwen2.5_7B,0.0,prompt-9,15544
252,Having a post-school qualification is more important for a man's likelihood of entering fatherhood than his income.,"The authors explicitly state that the univariate variation in rates of childlessness with occupational status at later ages for Australian men is the mirror image of the pattern for women, among whom it is the higher status groups which have the higher rates of childlessness (Parr 2005). A continuing lack of acceptance of females taking on the role of primary breadwinner may contribute to the higher rates of men in lower status occupations who are unpartnered and childless (Birrell et al. 2004).",TP4KGDJB,Childlessness Among Men In Australia,qwen2.5_7B,0.0,prompt-9,15544
253,In this work we test whether social infertility is more prevalent in urban areas than rural areas.,The authors explicitly state that they are testing whether social infertility is more prevalent in urban areas compared to rural areas.,TWPKMC25,'It'S Most Of My Life - Going To The Pub Or The Group': The Social Networks Of Involuntarily Childless Older Men,qwen2.5_7B,0.0,prompt-9,13815
254,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,The authors explicitly hypothesise that there is a positive relationship between economic stability and the likelihood of having children.,TWPKMC25,'It'S Most Of My Life - Going To The Pub Or The Group': The Social Networks Of Involuntarily Childless Older Men,qwen2.5_7B,0.0,prompt-9,13815
255,"The better a family framing of the relationship matches the situation, the less relationship behaviour - including the decision of parenthood - is guided by utility/cost criteria.",The authors explicitly state this as Hypothesis 1 (Interaction Hypothesis).,UK2B7DDH,"Comparative Population Studies Vol. 39, 1 (2014): 49-72 (Date Of Release: 20.02.2014)",qwen2.5_7B,0.0,prompt-9,12884
256,"A family-framed relationship implies a script for responsible parenthood. Thus, family formation is an imperative, yet the timing is deliberately chosen.",The authors explicitly state this as Hypothesis 2 (Script Hypothesis).,UK2B7DDH,"Comparative Population Studies Vol. 39, 1 (2014): 49-72 (Date Of Release: 20.02.2014)",qwen2.5_7B,0.0,prompt-9,12884
257,We hypothesise that agreeableness is negatively associated with delayed childbearing.,The authors explicitly state their hypothesis regarding the relationship between agreeableness and delayed childbearing.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",qwen2.5_7B,0.0,prompt-9,12316
258,We expect extraversion to show a negative correlation with time to first birth due to its association both with childbearing motivation and the partnership status.,"The authors explicitly state their expectation about the relationship between extraversion and time to first birth, based on its associations.",VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",qwen2.5_7B,0.0,prompt-9,12316
259,"We expect conscientiousness to be positively associated with timing of first childbirth after controlling for education, as it fosters women's career attachment irrespective of their educational qualifications.",The authors explicitly state their expectation regarding the relationship between conscientiousness and time to first birth.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",qwen2.5_7B,0.0,prompt-9,12316
260,"We hypothesise that differences in personality manifest themselves more strongly in the fertility timing of more educated women, as the association between personality traits and time to first childbirth is stronger for women with higher qualifications.",The authors explicitly state their hypothesis about the relationship between education level and the strength of the association between personality traits and time to first childbirth.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",qwen2.5_7B,0.0,prompt-9,12316
261,"Hypothesis 1 The overall relationship between HBW and fertility intentions among Polish parents during the Covid-19 pandemic was negative (H1a), at least among mothers (H1b). In other words, we expect that fertility intentions of parents (mothers in particular) who worked from home declined more strongly or increased less strongly than fertility intentions of their office-based counterparts.",The authors explicitly state this as a hypothesis to be tested.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,qwen2.5_7B,0.0,prompt-9,21837
262,"Hypothesis 2 Among Polish parents whose financial situation deteriorated during Covid-19 pandemic, HBW might have brought enough positive gains that canceled out or even outweighed the negative effects of HBW on fertility intentions during the pandemic. Therefore, we expect to find no negative effect, or even a positive effect of HBW among parents whose financial situation deteriorated during the pandemic.",The authors explicitly state this as a hypothesis to be tested.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,qwen2.5_7B,0.0,prompt-9,21837
263,Hypothesis 3A The negative impact of HBW on fertility intentions during the pandemic was weaker among Polish mothers who shared childcare more equally with their partners already before the pandemic than among mothers who were fully/mostly responsible for unpaid work.,The authors explicitly state this as a hypothesis to be tested.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,qwen2.5_7B,0.0,prompt-9,21837
264,Hypothesis 3B The negative impact of HBW on fertility intentions during the pandemic was stronger among Polish mothers who shared childcare more equally with their partners already before the pandemic than among mothers who were fully/mostly responsible for unpaid work.,The authors explicitly state this as a hypothesis to be tested.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,qwen2.5_7B,0.0,prompt-9,21837
265,"Hypothesis 4 Among Polish mothers holding non-professional/non-managerial positions, prolonged, frequent work from home will be positively related to fertility intentions.",The authors explicitly state this as a hypothesis to be tested.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,qwen2.5_7B,0.0,prompt-9,21837
266,"Our estimation results show that participation rates have increased for women both with and without children, and for both low and high-educated women.",The authors explicitly state this as a result of their analysis.,WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,qwen2.5_7B,0.0,prompt-9,11649
267,"In all countries, the rise in educational levels contributed to an increase in female labour supply.",The authors explicitly state that rising educational levels have increased female labor supply across all countries.,WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,qwen2.5_7B,0.0,prompt-9,11649
268,"However, as participation became more and more 'normal' amongst all groups in society, the effect of educational level decreased in all countries.",The authors explicitly state this about the diminishing importance of education as a predictor for labor supply over time.,WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,qwen2.5_7B,0.0,prompt-9,11649
269,"Moreover, in all countries there has been a shift in fertility patterns, which resulted in a higher female labour supply.",The authors explicitly mention that changes in fertility patterns have contributed to increased female labor supply across all countries.,WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,qwen2.5_7B,0.0,prompt-9,11649
270,"In Spain, Italy and France this increase in participation rates was more than counterbalanced by the fact that having children became apparently more difficult to combine with work.",The authors explicitly state this about the contrasting trends in southern European countries.,WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,qwen2.5_7B,0.0,prompt-9,11649
271,"However, the main conclusion is that increases in female participation rates are primarily explained by the changing effects of age on female labour supply.",The authors explicitly conclude that changes in norms and values related to age have been the primary driver of increased female labor force participation.,WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,qwen2.5_7B,0.0,prompt-9,11649
