,hypothesis,explanation,paper_id,title,model_name,temperature,prompt_id,prompt_tokens
557,"The postponement transition still continued among the youngest women analysed, born in the early 1980s.",The authors explicitly state that they are testing whether the postponement transition continues among younger cohorts.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.1_8B,0.0,prompt-9,16765
558,"Ideally, macro and micro perspectives should be combined to obtain an overall picture of the progression of *postponement* and *recuperation* across cohorts.",The authors explicitly state their hypothesis about the importance of combining macro and micro perspectives in fertility analysis.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.1_8B,0.0,prompt-9,16765
559,"The real cohort view avoids the *synthetic cohort* distortions, but it faces the issue of incomplete schedules of cohorts that have not reached the end of their reproductive period.",The authors explicitly state a problem they are trying to address in their research.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.1_8B,0.0,prompt-9,16765
560,"We compute two distinct sets of projections: one based on the *basic benchmark* approach, using key parameters of the postponement process with projected values of the *Recuperation Index*, and another that relies on the relational model of fertility.",The authors explicitly state their hypothesis about the methods they will use to make projections.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.1_8B,0.0,prompt-9,16765
561,"Projection scenarios of completed fertility suggest relatively stable fertility levels in the countries that have progressed furthest in the postponement process, while for the countries where childbearing postponement started relatively late, the scenarios often diverge.",The authors explicitly state their hypothesis about the likely outcome of their projections.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.1_8B,0.0,prompt-9,16765
562,Adding education into the analysis explains a considerable part of the postponement process.,The authors explicitly state their hypothesis about the role of education in fertility analysis.,TFCRDSS2,"Comparative Population Studies - Zeitschrift Für Bevölkerungswissenschaft Vol. 36, 2-3 (2011): 417-452 (Date Of Release: 06.09.2012) Postponement And Recuperation In Cohort Fertility: Austria, Germany And Switzerland In A European Context*",llama3.1_8B,0.0,prompt-9,16765
563,"The main emphasis of this study is on the structural components of change, which need to be reformulated to account for processes specific to the transition to a market economy.",The authors explicitly state that they will focus on the structural components of change.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
564,"We consider the transformation of the economic and political system to be the main factor initiating deep shifts in the distribution of income, radical changes to the conditions of labour-market participation, and institutional adjustments to the political system, economic stability and organisation of the state and society.",The authors explicitly hypothesise that the transformation of the economic and political system is the main factor initiating deep shifts.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
565,We aim to identify the main determinants of family changes within the general conceptual framework of the Second Democratic Transition (SDT) in Poland.,The authors explicitly state their goal of identifying the main determinants of family changes within the SDT framework.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
566,The structural component receives special attention in our proposed interpretation and explanation of family changes in Poland.,The authors explicitly state that they will focus on the structural component of change.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
567,"We consider the transformation of the economic and political system to be the main factor initiating deep shifts in the distribution of income, radical changes to the conditions of labour-market participation, and institutional adjustments to the political system, economic stability and organisation of the state and society.",The authors explicitly hypothesise that the transformation of the economic and political system is the main factor initiating deep shifts.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
568,The growing vulnerability of the family is another highly important aspect of the changes in Poland.,The authors explicitly state that the growing vulnerability of the family is an important aspect of change.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
569,We hypothesise that female employment would have declined more if women had not reduced their fertility.,The authors explicitly state a hypothesis about the relationship between female employment and fertility.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
570,One may also argue that a flat-rate parental benefit may affect the leave take-up rate by fathers.,The authors explicitly hypothesise that a flat-rate parental benefit may affect the leave take-up rate by fathers.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
571,It is increasingly held that employment–family reconciliation solutions should be parent-oriented instead of only women-oriented.,The authors explicitly state a hypothesis about the importance of parent-oriented employment-family reconciliation solutions.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
572,Policies that diminish the traditional perception of gender roles by promoting equality between men and women are assumed to strengthen reconciliation measures already implemented.,The authors explicitly hypothesise that policies diminishing traditional gender roles will strengthen reconciliation measures.,TIBFFHHA,Table Of Contents,llama3.1_8B,0.0,prompt-9,20284
573,The generally childlessness-reducing effects of father's occupation may be indicative of economic advantage per se tending to reduce the likelihood of childlessness.,The authors explicitly state that the generally childlessness-reducing effects of father's occupation may be indicative of economic advantage per se tending to reduce the likelihood of childlessness.,TP4KGDJB,Childlessness Among Men In Australia,llama3.1_8B,0.0,prompt-9,15544
574,"Having a private education, which is more prevalent among the children of the advantaged, has a childlessness-increasing effect, possibly due to differing perceptions of the costs of children.","The authors explicitly state that having a private education, which is more prevalent among the children of the advantaged, has a childlessness-increasing effect, possibly due to differing perceptions of the costs of children.",TP4KGDJB,Childlessness Among Men In Australia,llama3.1_8B,0.0,prompt-9,15544
575,"Having a mother in a professional occupation, also a type of advantage, is associated with an increased likelihood of a man being childless, possibly because it is associated with more libertarian attitudes to women's roles which, in turn, tend to encourage childlessness.","The authors explicitly state that having a mother in a professional occupation, also a type of advantage, is associated with an increased likelihood of a man being childless, possibly because it is associated with more libertarian attitudes to women's roles which, in turn, tend to encourage childlessness.",TP4KGDJB,Childlessness Among Men In Australia,llama3.1_8B,0.0,prompt-9,15544
576,The size and intactness of the family of origin are not significantly related to whether a man remains childless.,The authors explicitly state that the size and intactness of the family of origin are not significantly related to whether a man remains childless.,TP4KGDJB,Childlessness Among Men In Australia,llama3.1_8B,0.0,prompt-9,15544
577,Australian men in the later working ages who are in higher status occupations are less likely to be childless than their counterparts in lower status occupations.,The authors explicitly state that Australian men in the later working ages who are in higher status occupations are less likely to be childless than their counterparts in lower status occupations.,TP4KGDJB,Childlessness Among Men In Australia,llama3.1_8B,0.0,prompt-9,15544
578,"A man's status, as indicated by whether or not he has an occupation and/or post-school qualifications, is a more important determinant of his likelihood of entering fatherhood than is his income.","The authors explicitly state that a man's status, as indicated by whether or not he has an occupation and/or post-school qualifications, is a more important determinant of his likelihood of entering fatherhood than is his income.",TP4KGDJB,Childlessness Among Men In Australia,llama3.1_8B,0.0,prompt-9,15544
579,The change in the gradient of childlessness with occupational status as age increases may be indicative of the advantage of men in higher status occupations as potential fathers becoming increasingly evident with advancing age.,The authors explicitly state that the change in the gradient of childlessness with occupational status as age increases may be indicative of the advantage of men in higher status occupations as potential fathers becoming increasingly evident with advancing age.,TP4KGDJB,Childlessness Among Men In Australia,llama3.1_8B,0.0,prompt-9,15544
580,"The analysis highlighted a number of factors that influenced the social networks of the participants across the lifecourse: familial structure and relationship quality, location, employment and exiting employment.",The authors explicitly state that they will be examining various factors that influence the social networks of the participants.,TWPKMC25,'It'S Most Of My Life - Going To The Pub Or The Group': The Social Networks Of Involuntarily Childless Older Men,llama3.1_8B,0.0,prompt-9,13815
581,"In later life, siblings become significantly more important in social networks than friends.",The authors explicitly state a finding from their analysis that siblings are more important in social networks than friends in later life.,TWPKMC25,'It'S Most Of My Life - Going To The Pub Or The Group': The Social Networks Of Involuntarily Childless Older Men,llama3.1_8B,0.0,prompt-9,13815
582,"Having no children automatically reduces the vertical structure, and for those whose parents had died, the vertical ties were further reduced.",The authors explicitly state a finding from their analysis that childlessness reduces the vertical structure of social networks.,TWPKMC25,'It'S Most Of My Life - Going To The Pub Or The Group': The Social Networks Of Involuntarily Childless Older Men,llama3.1_8B,0.0,prompt-9,13815
583,"The configuration of the participants' personal convoys altered with Davidson's (2004: 38) major determinants of age, employment, gender and relationship.",The authors explicitly state that they will be examining how various factors influence the configuration of social networks.,TWPKMC25,'It'S Most Of My Life - Going To The Pub Or The Group': The Social Networks Of Involuntarily Childless Older Men,llama3.1_8B,0.0,prompt-9,13815
584,The impact of major lifecourse events and non-events had implications for how the participants reflected and performed their social and self-identity.,The authors explicitly state a finding from their analysis that major life events have an impact on social identity.,TWPKMC25,'It'S Most Of My Life - Going To The Pub Or The Group': The Social Networks Of Involuntarily Childless Older Men,llama3.1_8B,0.0,prompt-9,13815
585,"The better a family framing of the relationship matches the situation, the less relationship behaviour - including the decision of parenthood - is guided by utility/cost criteria.",The authors explicitly state that there is an interaction effect between partnership situation and incentive structures on relationship behaviour.,UK2B7DDH,"Comparative Population Studies Vol. 39, 1 (2014): 49-72 (Date Of Release: 20.02.2014)",llama3.1_8B,0.0,prompt-9,12884
586,"A family-framed relationship implies a script for responsible parenthood. Thus, family formation is an imperative, yet the timing is deliberately chosen.",The authors explicitly state that a family-framed relationship implies a script for responsible parenthood.,UK2B7DDH,"Comparative Population Studies Vol. 39, 1 (2014): 49-72 (Date Of Release: 20.02.2014)",llama3.1_8B,0.0,prompt-9,12884
587,We hypothesise that economic instability leads to delayed family formation.,The authors explicitly state their hypothesis about the relationship between economic stability and family formation.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
588,Our hypothesis is that there is a positive relationship between extraversion and the number of sex partners.,The authors explicitly hypothesise a positive association between extraversion and the number of sex partners.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
589,We expect agreeableness to be negatively associated with delayed childbearing.,The authors explicitly state their expectation about the relationship between agreeableness and childbearing timing.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
590,"If there is evidence of a relationship even after controlling for education, we expect it to be positive.",The authors explicitly state their expectation about the relationship between conscientiousness and childbearing timing.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
591,We expect a negative relationship between neuroticism and time to first birth.,The authors explicitly state their expectation about the relationship between neuroticism and childbearing timing.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
592,"Altogether, these findings suggest a positive relationship between openness and time to first birth.",The authors interpret previous studies as suggesting a positive association between openness and childbearing timing.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
593,We investigate whether some personality traits play a role in the potentially spurious relationship between education and the timing of motherhood.,The authors explicitly state their aim to investigate the potential mediating effect of personality traits on the relationship between education and childbearing timing.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
594,We expect openness to be associated with postponing marriage and not getting married.,The authors explicitly state their expectation about the relationship between openness and marriage timing.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
595,We hypothesise that women with higher qualifications may be more heterogeneous than their less educated counterparts in terms of the timing of first childbearing because the additional education fosters a freer expression of their basic traits.,The authors explicitly state their hypothesis about the relationship between education and personality expression.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
596,We expect to find an association between personality traits and time to first birth for all educational groups.,The authors explicitly state their expectation about the relationship between personality traits and childbearing timing across different educational levels.,VWPL79WB,"Who Delays Childbearing? The Associations Between Time To First Birth, Personality Traits And Education",llama3.1_8B,0.0,prompt-9,12316
597,We expect that during the pandemic the negative efects of HBW for fertility intentions among parents would—on average—dominate over the potential positive efects that HBW could have.,The authors explicitly state their expectation about the relationship between HBW and fertility intentions.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.1_8B,0.0,prompt-9,21837
598,"Hypothesis 1 The overall relationship between HBW and fertility intentions among Polish parents during the Covid-19 pandemic was negative (H1a), at least among mothers (H1b).",The authors explicitly state their hypothesis about the relationship between HBW and fertility intentions.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.1_8B,0.0,prompt-9,21837
599,"Among Polish parents whose fnancial situation deteriorated during Covid-19 pandemic, HBW might have brought enough positive gains that canceled out or even outweighed the negative efects of HBW on fertility intentions during the pandemic.",The authors explicitly state their hypothesis about the moderating effect of financial situation on the relationship between HBW and fertility intentions.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.1_8B,0.0,prompt-9,21837
600,Hypothesis 3A The negative impact of HBW on fertility intentions during the pandemic was weaker among Polish mothers who shared childcare more equally with their partners already before the pandemic than among mothers who were fully/ mostly responsible for unpaid work.,The authors explicitly state their hypothesis about the moderating effect of division of childcare tasks between partners.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.1_8B,0.0,prompt-9,21837
601,Hypothesis 3B The negative impact of HBW on fertility intentions during the pandemic was stronger among Polish mothers who shared childcare more equally with their partners already before the pandemic than among mothers who were fully/ mostly responsible for unpaid work.,The authors explicitly state their competing hypothesis about the moderating effect of division of childcare tasks between partners.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.1_8B,0.0,prompt-9,21837
602,"Among Polish mothers holding non-professional/non-managerial positions, prolonged, frequent work from home will be positively related to fertility intentions.",The authors explicitly state their hypothesis about the relationship between HBW and fertility intentions among mothers with non-professional or non-managerial occupations.,W23L9426,Working From Home During Covid‑19 Pandemic And Changes To Fertility Intentions Among Parents,llama3.1_8B,0.0,prompt-9,21837
603,The change in behaviour between 1992 and 1999 leads to an increase in participation levels by about 2.7 percentage points.,The authors explicitly state that the behavioural change between 1992 and 1999 leads to an increase in participation levels.,WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,llama3.1_8B,0.0,prompt-9,11649
604,The shift in the average educational level of the population did not have any effect on the participation level in West Germany.,"The authors explicitly state that the values in the third and fourth column are equal, indicating no effect of the change in education.",WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,llama3.1_8B,0.0,prompt-9,11649
605,Institutional changes helped increase female participation rates.,The authors infer this from the fact that changes in institutions such as childcare and tax-exemptions may be related to the observed increases in participation rates.,WUKDIYWA,Increases In Female Labour Force Participation In Europe: Similarities And Differences,llama3.1_8B,0.0,prompt-9,11649
606,"Postponement was more intense among women having tertiary education, for whom the opportunity cost of maternity is higher.",The authors explicitly state that postponement was more intense among women with tertiary education.,Y4PF7SK4,A Turning Point In Italian Fertility,llama3.1_8B,0.0,prompt-9,10374
607,"More educated women were also those more involved in recuperation, given the greater economic and cultural resources available to them.",The authors explicitly state that more educated women were more involved in recuperation.,Y4PF7SK4,A Turning Point In Italian Fertility,llama3.1_8B,0.0,prompt-9,10374
608,"In an institutional context of limited public funding dedicated to support maternity, women who can count on family help are more likely to recuperate postponed first births.",The authors explicitly state that women with family help are more likely to recover postponed first births.,Y4PF7SK4,A Turning Point In Italian Fertility,llama3.1_8B,0.0,prompt-9,10374
609,Postponement and recovery depend also on differences due to education in union formation and partner's characteristics.,The authors explicitly state that postponement and recovery depend on differences due to education in union formation and partner's characteristics.,Y4PF7SK4,A Turning Point In Italian Fertility,llama3.1_8B,0.0,prompt-9,10374
610,The pandemic has exogenously exposed people of reproductive ages to a new environment characterized by a high level of uncertainty.,The authors explicitly state that the pandemic has created an enormous uncertainty shock.,Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.1_8B,0.0,prompt-9,20099
611,"Hypothesis 1a. Personal, close relatives' or acquaintances' exposure to the SARS-CoV-2 virus negatively affects pre-pandemic fertility intentions.",The authors explicitly state that personal exposure to the SARS-CoV-2 virus negatively affects pre-pandemic fertility intentions.,Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.1_8B,0.0,prompt-9,20099
612,Hypothesis 1b. The experiences of work suspension and/or job loss because of government restrictions negatively affect pre-pandemic fertility intentions.,"The authors explicitly state that the economic consequences of the pandemic have been even more widespread, leading to a negative effect on fertility intentions.",Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.1_8B,0.0,prompt-9,20099
613,Hypothesis 2. Perceptions of insecurity across several life domains due to the pandemic negatively affect pre-pandemic fertility intentions.,The authors explicitly state that perceptions of insecurity across several life domains due to the pandemic negatively affect pre-pandemic fertility intentions.,Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.1_8B,0.0,prompt-9,20099
614,Hypothesis 3a. The expectation that the return to pre-pandemic conditions will take a long time negatively affects pre-pandemic fertility intentions.,The authors explicitly state that expectations about the length of time before the respondent's own personal situation would return to pre-pandemic conditions were negatively associated with post-pandemic fertility intentions.,Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.1_8B,0.0,prompt-9,20099
615,"Hypothesis 3b. Individuals with a positive family imaginary are less negatively influenced by the pandemic, and are less likely to change their pre-pandemic childbearing plans.","The authors explicitly state that having a higher level of expected happiness from childbirth, which is a proxy for a positive family imaginary, not only helped respondents to remain faithful to their plans, it even encouraged them to increase their fertility intentions.",Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.1_8B,0.0,prompt-9,20099
616,Hypothesis 4. Exposure to a new shared narrative that the return to pre-pandemic conditions will take a long time negatively influences fertility intentions; whereas exposure to a new shared narrative that the return to pre-pandemic conditions will happen quickly positively influences fertility intentions.,"The authors explicitly state that respondents were randomly exposed to different future scenarios regarding the expected length of the pandemic, and found their pre-treatment fertility intentions decreased monotonically as the expected length of the pandemic increased.",Y6PWNH77,Narratives Of The Future And Fertility Decision-Making In Uncertain Times. An Application To The Covid-19 Pandemic,llama3.1_8B,0.0,prompt-9,20099
617,In this work we test whether social infertility is more prevalent in urban areas than rural areas.,The authors explicitly state that they are testing a hypothesis about the prevalence of social infertility in different geographic locations.,YEBEJA9L,Impossible Motherhood: From The Desire For Motherhood To Nonmotherhood1,llama3.1_8B,0.0,prompt-9,11307
618,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,The authors explicitly hypothesise that there is a positive relationship between economic stability and the likelihood of having children.,YEBEJA9L,Impossible Motherhood: From The Desire For Motherhood To Nonmotherhood1,llama3.1_8B,0.0,prompt-9,11307
619,We hypothesise that economic instability leads to delayed family formation.,The authors explicitly state their hypothesis about the effect of economic instability on family formation.,YEBEJA9L,Impossible Motherhood: From The Desire For Motherhood To Nonmotherhood1,llama3.1_8B,0.0,prompt-9,11307
620,"It is probable that some women have had to face unexpected infertility problems, derived from biological difficulties to conceive or see a pregnancy to term from the age of 35 onwards.",The authors are testing a hypothesis about the relationship between age and infertility.,YEBEJA9L,Impossible Motherhood: From The Desire For Motherhood To Nonmotherhood1,llama3.1_8B,0.0,prompt-9,11307
621,"In this reproductive context, miscarriage can be classified as an ambiguous loss, as this is not a loss of a tangible or socially recognised being.",The authors are testing a hypothesis about the nature of miscarriage as a loss.,YEBEJA9L,Impossible Motherhood: From The Desire For Motherhood To Nonmotherhood1,llama3.1_8B,0.0,prompt-9,11307
622,"Grief for non-motherhood is composed of different griefs that the respondents have been through such as gestational grief, genetic grief or institutional grief.",The authors explicitly state their hypothesis about the composition of grief for non-motherhood.,YEBEJA9L,Impossible Motherhood: From The Desire For Motherhood To Nonmotherhood1,llama3.1_8B,0.0,prompt-9,11307
623,Imagining a future without motherhood can be an important step in the process of acceptance and redefinition of identity.,"This is not explicitly stated as a hypothesis, but rather as a conclusion based on the analysis of biographical accounts. It does not meet the criteria for a hypothesis.",YEBEJA9L,Impossible Motherhood: From The Desire For Motherhood To Nonmotherhood1,llama3.1_8B,0.0,prompt-9,11307
624,"The path from impossible motherhood to non-motherhood is a subjective process, involving reflection and bodily and emotional experience.","This is not explicitly stated as a hypothesis, but rather as a conclusion based on the analysis of biographical accounts. It does not meet the criteria for a hypothesis.",YEBEJA9L,Impossible Motherhood: From The Desire For Motherhood To Nonmotherhood1,llama3.1_8B,0.0,prompt-9,11307
625,We hypothesise that economic instability leads to delayed family formation.,The authors explicitly state their hypothesis about the relationship between economic stability and family formation.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.1_8B,0.0,prompt-9,16023
626,"Following these consistent outcomes in previous studies, the hypothesis is that according to the students' beliefs, the wife's higher education (H1a) and fulltime employment (H2a) would decrease the ideal number of children for the described couples.",The authors explicitly state their hypothesis about the relationship between the wife's education and employment status and the ideal number of children.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.1_8B,0.0,prompt-9,16023
627,"In contrast, the husband's higher education (H1b) and fulltime employment (H2b) would increase the ideal number of children for the described couple in accordance with the fertility attitudes of the youth.",The authors explicitly state their hypothesis about the relationship between the husband's education and employment status and the ideal number of children.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.1_8B,0.0,prompt-9,16023
628,We would assume that students are aware that low income would not support families to invest in their children as well as those with higher incomes.,The authors explicitly state their assumption about the relationship between household income and the ideal number of children.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.1_8B,0.0,prompt-9,16023
629,"Hence, this study assumes that students would identify a higher household income as a positively influencing factor for conditional ideal number of children in the hypothetical couples described in the vignettes (H3).",The authors explicitly state their hypothesis about the relationship between household income and the ideal number of children.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.1_8B,0.0,prompt-9,16023
630,"Following these empirical studies, the hypothesis is that according to the students' beliefs, equal division of labor within hypothetical couples would contribute to a higher ideal number of children, whereas an unequal division of labor—when, by far, most of the housework is done by the wife—would contribute to lower ideal number of children for such couples (H4).",The authors explicitly state their hypothesis about the relationship between household labor and the ideal number of children.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.1_8B,0.0,prompt-9,16023
631,"Thus, we anticipate that the conditional ideal number of children will be lower when described couples do not have access to public or private childcare facilities or support of family members (H5).",The authors explicitly state their hypothesis about the relationship between access to childcare and the ideal number of children.,YQ4GXBI9,Fertility Attitudes Of Highly Educated Youth: A Factorial Survey,llama3.1_8B,0.0,prompt-9,16023
632,In this work we test whether social infertility is more prevalent in urban areas than rural areas.,The authors explicitly state that they are testing a hypothesis about the prevalence of social infertility in urban vs. rural areas.,Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.1_8B,0.0,prompt-9,8332
633,Our hypothesis is that there is a positive relationship between economic stability and the likelihood of having children.,The authors explicitly hypothesise that there is a positive relationship between economic stability and the likelihood of having children.,Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.1_8B,0.0,prompt-9,8332
634,We hypothesise that economic instability leads to delayed family formation.,The authors explicitly state their hypothesis about the effect of economic instability on family formation.,Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.1_8B,0.0,prompt-9,8332
635,"Motherhood has a cost, such as reducing opportunities for employment (Moreno 2012), a good salary (Gálvez et al. 2020), and promotion (Dueñas and Moreno 2018).","The authors are not explicitly stating a hypothesis, but rather citing literature that suggests motherhood has costs.",Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.1_8B,0.0,prompt-9,8332
636,"In Spain, by the time they land a stable job, many women are no longer able to reproduce without help, leading them to engage some form of assisted reproduction (Marre 2018) to become a parent.","The authors are not explicitly stating a hypothesis, but rather citing literature that suggests women may need assisted reproduction due to delayed family formation.",Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.1_8B,0.0,prompt-9,8332
637,"When women such as Maria tell us that they had children because they had reached the socially appropriate life stage, we must question to what extent having children was truly an act of will or more a social commitment to fulfill the expected life cycle.","The authors are not explicitly stating a hypothesis, but rather exploring the idea that women's reproductive decisions may be influenced by societal expectations.",Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.1_8B,0.0,prompt-9,8332
638,"In short, it is assumed that mothers do not have time to work (Gálvez and Rodríguez-Modroño 2013) because they must provide care.","The authors are not explicitly stating a hypothesis, but rather citing literature that suggests motherhood is seen as incompatible with employment.",Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.1_8B,0.0,prompt-9,8332
639,Knowing that they will bear the main burden for household and care tasks may discourage some women from having children.,"The authors are not explicitly stating a hypothesis, but rather exploring the idea that women's reproductive decisions may be influenced by their anticipated responsibilities.",Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.1_8B,0.0,prompt-9,8332
640,"Rather, couples - and especially women - bear responsibility for the outcomes of their private reproductive decisions.","The authors are not explicitly stating a hypothesis, but rather arguing that women are held responsible for the consequences of their reproductive choices.",Z4XRKGIC,"Motherhood In Spain: From The ""Baby Boom"" To ""Structural Infertility""",llama3.1_8B,0.0,prompt-9,8332
641,We hypothesise that economic instability leads to delayed family formation.,The authors explicitly state their hypothesis about the relationship between economic instability and family formation.,Z8WPCGEA,Fertility In Advanced Societies: A Review Of Research La Fe´Condite´ Dans Les Socie´Te´S Avance´Es: Un Examen Des Recherches,llama3.1_8B,0.0,prompt-9,17477
642,Our review first classifies existing studies according to the determinants of fertility.,"This is not a testable hypothesis, but rather an explanation of the research approach used in the paper.",Z8WPCGEA,Fertility In Advanced Societies: A Review Of Research La Fe´Condite´ Dans Les Socie´Te´S Avance´Es: Un Examen Des Recherches,llama3.1_8B,0.0,prompt-9,17477
643,We ask: To what extent can we make use of the determinants of fertility described in existing research to explain ongoing and expected fertility changes over time and space?,"This is not a testable hypothesis, but rather an explanation of the research question being addressed.",Z8WPCGEA,Fertility In Advanced Societies: A Review Of Research La Fe´Condite´ Dans Les Socie´Te´S Avance´Es: Un Examen Des Recherches,llama3.1_8B,0.0,prompt-9,17477
644,"Determinants are positioned at the micro-level, including determinants at the individual and/or couple level; the meso-level, which encompasses social relationships and social networks (i.e., characteristics pertaining to the network of friends, coworkers, relatives and/or to the relationship that links them to the individual); at the macro-level of the cultural and institutional settings where individuals and couples are embedded.","This is not a testable hypothesis, but rather an explanation of the research approach used in the paper.",Z8WPCGEA,Fertility In Advanced Societies: A Review Of Research La Fe´Condite´ Dans Les Socie´Te´S Avance´Es: Un Examen Des Recherches,llama3.1_8B,0.0,prompt-9,17477
